,Date,User,Tweet
147,2022-12-19 23:53:05+00:00,MasanaVusie,"@CFCHIMOTHY @umirf1 @hitsquadbaby @Evertxn Lol this brother is chatting a load of crap. Ronaldo is literally a 5 time Ballon D'or winner and has broken almost every scoring record in world football. He's comfortably T2 greatest player the world has ever seen 💀

Talking about only clutch moments is doing him a disservice"
148,2022-12-19 23:53:04+00:00,VEECEE2509,@Carra23 Pele is Player Emeritus - he simply had no peers in his era and is Grand Architect of Modern Football. Diego takes the Top Rated spot and is ONLY followed by R9 Ronaldo Nazario. Messi completes the Throne dais as firm 3rd. Cruyff and Beckenbauer are next then Platini.
149,2022-12-19 23:53:02+00:00,BenKearns5,"@hockey_dad74 @RichieR77444720 @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus In 1814, we Brits sailed up the Potomac &amp; set fire to the White House. It was painted white to hide the damage which is where it’s name comes from. Now we would PREFER to to have to do it again but if our former colonies cannot behave…."
150,2022-12-19 23:53:01+00:00,ernest_smalls,"@SAMJAY463 @europefootb @kemz_mama @Anambrapunter @metuchizzy @piersmorgan @38 Ur papa mumu sha…. Pele has no UCL, Ronaldo has no World cup.. messi has all.. plus The world cup is the biggest tournament in football, cry blood"
151,2022-12-19 23:52:59+00:00,IsntItShuffle,"@Thehonestgoat7 Yeah sure, but by getting to the final you play the most games, so it shouldn't come as a surprise that you'd have more penalties. Portugal themselves got 4 penalties in this world cup, playing 2 games less. If Ronaldo was on the pitch he'd have taken 3 more"
152,2022-12-19 23:52:57+00:00,NeroEU_,@X_Fangs_ How many world cups ronaldo got?
153,2022-12-19 23:52:56+00:00,Feryet08,@europefootb @metuchizzy @kemz_mama @Anambrapunter @piersmorgan Ronaldo is one of the greatest player no doubt about that and you cannot bench someone like him without a good reason because the media won’t stop asking questions and it will put pressure on the coach. Ronaldo can still compete at the highest level if you play to his strength.
154,2022-12-19 23:52:50+00:00,bello_akinwande,"@adamsmurphy What would you say. We've gone beyond GOAT argument now. Messi is now the god of Soccer. Make Ronaldo &amp; Mbappe dey drag goat. To even argue, show us your the WC Trophy of your man. Don't hate. Say the truth!"
155,2022-12-19 23:52:42+00:00,cuba3L,I was having a conversation with Melo and he was like Messi not Ronaldo are the best and I’m like mmm who then … he going say Mbappe and I’m like how come … he going say bc he is skin color lol 😅 … that was cute lol
156,2022-12-19 23:52:41+00:00,BLT_Myth,@SquillzMG he thinks he ronaldo💀
157,2022-12-19 23:52:39+00:00,i_speak0,"@GOATED_CR7 Nobody should back down.

Celebrate @Cristiano Ronaldo for his incredible achievements.

But no need to be disrespectful to #Messi𓃵 for that."
158,2022-12-19 23:52:36+00:00,SimbaMadridsta,😳😳😂😂 Kwasia | come to Chelsea | Real Madrid | Messi | Cristiano Ronaldo https://t.co/h5e40Ns8ki
159,2022-12-19 23:52:34+00:00,Ghassan_gak92,Gary Neville on the Glazers selling Manchester United &amp; Cristiano Ronaldo's departure from the club https://t.co/z40R0ZuvPw
160,2022-12-19 23:52:33+00:00,THISDAYLIVE,Messi Surpasses Ronaldo with More Likes on Instagram Lionel Messi (https://t.co/bNHVkKFtks) has enjoyed another small victory over Cristiano Ronaldo (https://www.dailym https://t.co/P2VAbRiHVD https://t.co/7PUwkqcxNQ
161,2022-12-19 23:52:33+00:00,satchitathreya,Messi is better than Ronaldo. Facts. Goat https://t.co/QYBjjEaBeY
162,2022-12-19 23:52:32+00:00,Olumide_Abina,@Joshua_Ubeku Ronaldo fans moved from stanning every team against Argentina to Stanning egg. 🤌🏽😂🤲🏼 shey their life never spoil so? 😂🤲🏼 https://t.co/0rvdrNDNDC
163,2022-12-19 23:52:31+00:00,beaubutler1978,"@RichieR77444720 @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus I'm on Coach's team, but this shit is good banter. 👍"
164,2022-12-19 23:52:26+00:00,Chris09Adams,"@TheKitVendor La liga was top level. It's harder to adapt &amp; be as successful as Ronaldo was in the PL, La liga &amp; Serie A cos they're all completely different. I don't think any achievement at psg in France counts tbh. Ronaldo has done bits in the CL too"
165,2022-12-19 23:52:24+00:00,Uncle_Faruk,This boy used Ronaldo to get fame. https://t.co/XRFGLWcvfR
166,2022-12-19 23:52:22+00:00,Emmangng,@AlbicelesteTalk Portugal players would never do this to Ronaldo. They don't adore him like this!
167,2022-12-19 23:52:21+00:00,Agbato3,"@KennirichO @gbengasonde @ChrisCyere @ShehuSani Winners celebrate, losers complain, lecture well on excuse. Take heart Ronaldo fans"
168,2022-12-19 23:52:18+00:00,ZalewskiMich81,@Carra23 Why not Ronaldo 🇧🇷 ?
169,2022-12-19 23:52:09+00:00,huva6,Ronaldo rest please before you get heart attack https://t.co/ww8C2P1rU6
170,2022-12-19 23:52:04+00:00,elpetronehabla,@3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus Yawn to both.
171,2022-12-19 23:52:03+00:00,Martymar_253,@3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus I watched it in 5 screens just to try get the ratings up. Messi wouldnt make it in sec. I know for a fact he finances his water bed at 29%  that's why he was accused of tax fraud in Spain. Which is not as old as America and not as old either
172,2022-12-19 23:52:01+00:00,Sageof6turtles,@Renongoat They are just clearly better players. In the case of Messi and Pele it's just very clear no point in talking about them. For Maradona and Cruyff they are much better players but have weaker longevity so you can argue Ronaldo on longevity but only longevity
173,2022-12-19 23:52:00+00:00,BenBadyear,"@TeamCRonaldo Figo, Deco, Rui Costa, Carvalho didn't exist then? Absolute zero ball knowledge of you think Ronaldo created Portugal's footballing legacy."
174,2022-12-19 23:51:55+00:00,shabbirahmad788,Ronaldo was stunt upon Manchester United’s approach for signing https://t.co/kyvTfoBXpM
175,2022-12-19 23:51:49+00:00,no445890,@Lets_Talk_Ball_ @amitttrmfc Embarrassing bottlejob ronaldo😭 https://t.co/6J4fmcX3lo
176,2022-12-19 23:51:45+00:00,Marcelo04664800,"@Hcienmusic @Wonderful_tinz @nikkicruiser @ESPNUK You just blew it out of proportion mate.Messi has the best goal ratio.I can understand your pain, Ronaldo is nowhere near the goat debate."
177,2022-12-19 23:51:42+00:00,leemarhh_,"Most Messi fans are Davido’s,and most Ronaldo fans are Wizkid’s
That’s why the former are winning and the latter are finished🤭"
178,2022-12-19 23:51:39+00:00,albo4life23,@Lets_Talk_Ball_ @no445890 @amitttrmfc Ronaldo fans just cherry pick lol. What’s Ronaldo’s record against Messi in the ucl? Has Ronaldo won 4 straight ballon d’ors? Has he won a World Cup? Does he have the most G/A in World Cup history? Is he about to be the oldest ballon d’or winner is history?
179,2022-12-19 23:51:39+00:00,big_anthony_ee,@Lazarbeam When will Messi and Ronaldo kiss?
180,2022-12-19 23:51:37+00:00,just_thms,"@Haa7and @tomackyyy @original_moi @SxnchoHive @TeamCRonaldo Ronaldo couldn't even equal portugal's best ever WC finish and he wasn't even on the field when Portugal won the Euros.

That's the history he created??? Eder has done more internationally than CR7 ever did lmao"
181,2022-12-19 23:51:33+00:00,TDmeechigan,@ChapMills @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus The Yanks couldn’t be bothered because we were tired from kicking ass at Yorktown! It’s a known fact.
182,2022-12-19 23:51:31+00:00,unk_chunk,@JimmyPound3 @brfootball ? Who scored the winner at Copa? Di Maria is always there and does more for the team than messi. Messi is just there to get the credit. Compare that to Ronaldo’s team. No help and a coach that puts him on the bench.
183,2022-12-19 23:51:28+00:00,the_bigtank,"@_JoshTheManager @Henriwockee1 @deni_snr @Cristiano Why did you omit ""zero footballing history"". I guess it didn't suit your agenda."
184,2022-12-19 23:51:28+00:00,MakalengPop,"@CherryFliesHigh @OzilThings @TeamCRonaldo Pepe yes but the other guys you wilding bro, watch games and stop depending on Ronaldo's haters tweets"
185,2022-12-19 23:51:26+00:00,Ademijujayblink,@Cristiano This is the real popsy penado https://t.co/0aynWfJRsm
186,2022-12-19 23:51:24+00:00,scusemyfrenchhh,It’s not because Messi won a world cup (by penalty kicks LOL) and Ronaldo didn’t that Messi is a better player. That’s silly.
187,2022-12-19 23:51:18+00:00,nxverlight,ET FUCK RONALDO ALL MY HOMIES HATE RONALDO
188,2022-12-19 23:51:08+00:00,RandomG65501873,@Hazvertz @markgoldbridge Ronaldo was in the prem and had one of the most complete seasons in 2008 with everything he won that year
189,2022-12-19 23:51:06+00:00,brokepapichulo,@Rahma_sadau Yes Cristiano Ronaldo Is and will Forever Be
190,2022-12-19 23:51:05+00:00,__Aswani__,@temzicutie @rbftbll @Gums_d_captaino @UKTrollFootball 😂😂😂😂i’m so happy seeing Ronaldo fans suffer coming up with comparisons
191,2022-12-19 23:51:04+00:00,Osbert_piper,"@gichungu_joseph @zaddy_tomiwa @EdParker96 @Evertxn I’m not arguing the Ronaldo Messi debate again it’s boring nonsense now
But never you rate maradonna over Ronaldo"
192,2022-12-19 23:51:00+00:00,d0nsam01,"It’s not just that, the reason why Messi and Ronaldo are GOATs is because they won all these trophies and have consistently been the best players in the world for 15+ years https://t.co/FjDyKkBNtL"
193,2022-12-19 23:50:55+00:00,kevinlairenfei,@NoloFCB we are defending the real Ronaldo!😆
194,2022-12-19 23:50:55+00:00,SouthgateOutNow,@DarrenBent @Mrjamieohara1 Take Ronaldo at Number as R9 cause there's only one RONALDO.
195,2022-12-19 23:50:54+00:00,mockalist,"What is this GOAT debate in football? It’s not Messi, it’s not Christiano Ronaldo, it’s not Mbappe. No, no, it’s not. There is only one GOAT. And his name is Ronaldo Luís Nazário de Lima. The one true God of football. Rest are mere mortals. #FIFAWorldCup #Messi𓃵 #Mbappe"
196,2022-12-19 23:50:51+00:00,Venom9k,"@RyanBen64823207 @TvPrometheus @LJ_GLA Alot of ballondors were not deserving during messi/ronaldo era. 10 sneijder, 13 ribery, 14 neur, 19 could go either way between van dijk and messi, but i give messi the edge, 21 definitely lewandowski. And 20 should have been awarded along with 21. Lewandowski robbed of 2 bdors"
197,2022-12-19 23:50:49+00:00,no445890,@Nerdz1997 @SazMCFC @goal @FIFAWorldCup Won't make ronaldo better than Messi
198,2022-12-19 23:50:45+00:00,octen_,"@MessiMX30iiii @juicyjorginho5 Look at the posts and followers ratio, Messi bodied him yet again just like how he bodied Ronaldo's goal ratio"
199,2022-12-19 23:50:41+00:00,__nanaopare,Let’s make it easy for Ronaldo fans .if he gets a World Cup bronze medal we will consider him in the GOAT debate . Agreed?
200,2022-12-19 23:50:40+00:00,JasonAU1981,@ChapMills @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus Sorry snaps but that’s just incorrect
201,2022-12-19 23:50:40+00:00,OwusuMichaelc13,@ParryQuame @the_marcoli_boy Na why make he take Aston villa win ucl 😂😂😂Ronaldo fans are in pain
202,2022-12-19 23:50:39+00:00,Mikekayser3,"@ChapMills @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus I’m not reading all that, never time a simple “I never lettered in shit” will get the point across chip"
203,2022-12-19 23:50:38+00:00,RashidiEkin,"Maradona never won the Copa America
Pele never played in Europe
Ronaldo never won the Champions League
Cryuff never win the World Cup
Cristiano never win the World Cup

Messi won it all👂
#Messi𓃵day and ever . https://t.co/u9mGYmWOg9"
204,2022-12-19 23:50:30+00:00,james_oru,@redeemedbyfx @Cristiano Messi won thing's in life he doesn't merit and it's so unfortunate that he's was being favoured over Ronaldo. What a corrupt Organization (FIFA).
205,2022-12-19 23:50:28+00:00,Zubairthedream,"I hope you understand that even to his worst critics, Ronaldo would be in the top 5 greatest players of all time list - WORST CASE SCENARIO. That, is down to his superhuman performances  over the years. Remarkable player, one of the greatest of all time, but Messi is better. End."
206,2022-12-19 23:50:27+00:00,Zubairthedream,"In the past, it was considered dishonest/foolish/ridiculous to say that Ronaldo is/was the better player. In light of recent events, it is madness to think this way."
207,2022-12-19 23:50:20+00:00,sidexe3,@MadridXtra Kun aguero touched the world cup more than ronaldo aint no way
208,2022-12-19 23:50:13+00:00,FplGamer,"@StarboyOffor @UTDTrey Just say you are tired of Ronaldo! Messi is now going head to head with Mbappe ! That’s how good he has been over the years , transitioning in rivalry"
209,2022-12-19 23:50:10+00:00,TDmeechigan,@JamesonPegweg @GenZ_Patriot45 @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus Nor does he indulge in the joys of coaching youth football.
210,2022-12-19 23:50:00+00:00,ESPNAusNZ,"Social media GOAT 🐐

Lionel Messi's World Cup Instagram post has become the most liked post by a sportsperson (51 million).

It's overtaken Cristiano Ronaldo's post of himself and Messi playing chess. https://t.co/oOzsODkcqd"
211,2022-12-19 23:50:00+00:00,ConxnTweeting,"@real40goon @TipsFor_Free @JebCuler @ESPNFC Football is a more evolved and harder game now in this present day. The opponents are vastly superior.

Therefore Messi and Ronaldo are superior players to Pele.

Pele is a great in his era, the same way Jack Dempsey was a great heavyweight in his. But he would get KO'd today"
212,2022-12-19 23:49:56+00:00,CynizenTV,@bearingwest @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus Funny you had to go back 60 years to find anything the UK did better than us. 😂
213,2022-12-19 23:49:54+00:00,JasonAU1981,"@NickLockyer @hockey_dad74 @RichieR77444720 @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus Hey Prick, just checking in to let you know BF was president and his VP was none other then Rosa parks"
214,2022-12-19 23:49:51+00:00,bennnnn77,@UnitedRadar @samuelluckhurst The ronaldo effect
215,2022-12-19 23:49:49+00:00,al_sh7iE99,@FootyWorIdies He used to have one hell of a shooting technique. Idk how Messi got much better at shooting long range with age while opposite happened to ronaldo.
216,2022-12-19 23:49:48+00:00,941jonathan_1,"Don’t care if pessi won world cup, Ronaldo still better 🐐"
217,2022-12-19 23:49:41+00:00,no445890,"@Lets_Talk_Ball_ @amitttrmfc Messi has 2 WC POTT most in history,Messis goal against Mexico changed this whole tournament. Not saying the others are bad but Messi never bottles,he carries teams too far where they aren't supposed to be then they get battered,ronaldo can't relate"
218,2022-12-19 23:49:40+00:00,bennnnn77,Ronaldo effect. https://t.co/C0FXHc4OB8
219,2022-12-19 23:49:37+00:00,TheKitVendor,"@Chris09Adams I don’t think playing in several different leagues necessarily means a lot. La Liga football is top level and Messi has done bits in the CL. Ronaldo has adapted better, you’re right there. Also Messi is killing it at PSG this season."
220,2022-12-19 23:49:33+00:00,Foody091,"@Goat7ii System rigged against him?!?! What the fuck is this bollocks 🤣🤣🤣🤣🤣🤣

Ronaldo fans are ruining the guys legacy with shit like this lol"
221,2022-12-19 23:49:30+00:00,Ebeneze22752827,@Samtayor_ @OmoKiikan @AsisatOshoala @Omo_omoh She started posting about messi recently. She's a Ronaldo fan
222,2022-12-19 23:49:26+00:00,hellooooooo0o0o,@Chijos5 @Yaya42984276 @Penaldo38333665 @LunihanV1 @UTDTrey yes cause quater finals are so bad but ronaldo's round of 16 exits 3 times in a row is godly isn't it?
